Employee ID,StartDate,education,Job Role,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Months,Training Cost,Age
3931,9/24/2021,Bachelors,Network Engineer,Active,Part-Time,Zone A,Temporary,IT/IS,Engineers,Massachusetts,Male,Black,Widowed,Fully Meets,3,2,1,5,Customer Service,External,Failed,5,$686 ,61
3932,8/17/2022,Diplomas,IT Support,Active,Contract,Zone B,Full-Time,IT/IS,General - Eng,Massachusetts,Female,Black,Single,Fully Meets,3,5,5,4,Technical Skills,Internal,Completed,5,$899 ,57
3933,4/18/2023,Post Graduate,IT Support,Active,Contract,Zone A,Part-Time,IT/IS,Engineers,Massachusetts,Female,White,Married,Fully Meets,3,3,4,5,Communication Skills,Internal,Incomplete,1,$560 ,56
3934,4/15/2020,Post Graduate,IT Support,Active,Full-Time,Zone C,Temporary,IT/IS,Executive,Massachusetts,Female,Asian,Widowed,Fully Meets,3,3,3,2,Project Management,Internal,Completed,5,$220 ,41
3935,12/25/2020,Doctorate,IT Support,Active,Full-Time,Zone C,Full-Time,IT/IS,Aerial,Massachusetts,Male,White,Widowed,Fully Meets,3,5,1,4,Customer Service,Internal,Passed,5,$224 ,27
3936,7/21/2022,Doctorate,Enterprise Architect,Terminated,Full-Time,Zone B,Temporary,IT/IS,General - Sga,Connecticut,Male,Other,Widowed,Fully Meets,3,5,3,4,Communication Skills,Internal,Completed,4,$283 ,24
3937,11/4/2022,Post Graduate,Database Administrator,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,Massachusetts,Male,White,Widowed,Fully Meets,3,1,3,1,Communication Skills,Internal,Completed,2,$935 ,78
3938,4/20/2020,Diplomas,Data Analyst,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Married,Fully Meets,3,1,1,1,Technical Skills,External,Completed,2,$893 ,65
3939,9/5/2019,Bachelors,Data Analyst,Active,Part-Time,Zone A,Part-Time,IT/IS,General - Con,Texas,Male,Black,Married,Fully Meets,3,5,2,4,Technical Skills,Internal,Passed,4,$318 ,27
3940,8/11/2019,Post Graduate,Sr. DBA,Active,Contract,Zone B,Full-Time,IT/IS,General - Con,Massachusetts,Male,Other,Divorced,Fully Meets,3,5,4,3,Project Management,External,Failed,5,$305 ,61
3941,11/4/2018,Diplomas,Data Analyst,Active,Full-Time,Zone B,Temporary,IT/IS,Field Operations,Massachusetts,Male,White,Married,Fully Meets,3,2,3,3,Project Management,External,Incomplete,5,$756 ,33
3942,11/4/2018,Doctorate,Principal Data Architect,Terminated,Contract,Zone B,Temporary,IT/IS,Catv,Massachusetts,Female,Asian,Married,PIP,3,3,4,1,Customer Service,External,Completed,5,$940 ,67
3943,7/27/2019,Doctorate,Data Analyst ,Terminated,Part-Time,Zone A,Part-Time,IT/IS,General - Eng,Massachusetts,Male,Black,Single,Fully Meets,3,5,2,2,Communication Skills,External,Failed,3,$282 ,48
3944,12/21/2020,Masters,Data Analyst,Active,Full-Time,Zone A,Full-Time,IT/IS,General - Sga,Massachusetts,Female,White,Single,Fully Meets,3,5,3,4,Technical Skills,External,Completed,1,$627 ,23
3945,7/25/2022,Bachelors,Data Analyst,Active,Full-Time,Zone C,Temporary,IT/IS,Engineers,Massachusetts,Female,Black,Single,PIP,3,4,4,2,Communication Skills,External,Incomplete,2,$865 ,24
3946,6/15/2019,Diplomas,Database Administrator,Active,Contract,Zone A,Temporary,IT/IS,Shop (Fleet),Massachusetts,Female,White,Married,Fully Meets,3,1,3,4,Leadership Development,External,Passed,4,$982 ,62
3947,4/4/2020,Diplomas,Database Administrator,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Married,Fully Meets,3,4,3,1,Project Management,Internal,Failed,3,$456 ,24
3948,2/3/2023,Post Graduate,Data Analyst,Terminated,Contract,Zone C,Full-Time,IT/IS,Aerial,Massachusetts,Male,Hispanic,Married,Fully Meets,3,4,4,2,Leadership Development,External,Passed,5,$351 ,80
3950,7/12/2023,Masters,Database Administrator,Active,Full-Time,Zone A,Part-Time,IT/IS,Fielders,Massachusetts,Female,Hispanic,Widowed,Fully Meets,3,2,3,5,Technical Skills,Internal,Completed,2,$119 ,34
3951,4/25/2021,Bachelors,Database Administrator,Terminated,Contract,Zone A,Temporary,IT/IS,Wireline Construction,Massachusetts,Female,Asian,Divorced,Fully Meets,3,4,1,3,Project Management,Internal,Completed,5,$532 ,60
3952,3/13/2021,Post Graduate,Data Analyst,Active,Full-Time,Zone A,Full-Time,IT/IS,Finance & Accounting,Massachusetts,Male,Black,Single,Fully Meets,3,1,4,1,Project Management,External,Incomplete,5,$626 ,71
3953,8/16/2021,Doctorate,Data Analyst,Active,Full-Time,Zone B,Full-Time,IT/IS,General - Eng,Massachusetts,Female,White,Married,Fully Meets,3,3,4,4,Customer Service,Internal,Passed,2,$779 ,56
3954,10/18/2021,Bachelors,Database Administrator,Active,Full-Time,Zone B,Temporary,IT/IS,General - Con,Massachusetts,Female,Hispanic,Married,Fully Meets,3,5,1,5,Leadership Development,External,Completed,1,$497 ,75
3955,2/16/2020,Diplomas,Database Administrator,Active,Contract,Zone C,Full-Time,IT/IS,Project Management - Con,Massachusetts,Female,Hispanic,Married,Fully Meets,3,2,1,1,Technical Skills,External,Failed,1,$762 ,22
3956,8/7/2019,Doctorate,Database Administrator,Active,Contract,Zone A,Temporary,IT/IS,General - Sga,Texas,Female,Black,Widowed,Fully Meets,3,4,5,2,Customer Service,External,Failed,4,$611 ,22
3957,1/3/2022,Bachelors,Database Administrator,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,Texas,Female,Other,Divorced,Fully Meets,3,3,2,4,Communication Skills,Internal,Passed,3,$725 ,31
3958,9/22/2020,Bachelors,Database Administrator,Active,Part-Time,Zone C,Full-Time,IT/IS,Field Operations,Texas,Female,Hispanic,Married,PIP,3,5,3,1,Technical Skills,Internal,Completed,5,$333 ,46
3959,11/11/2022,Doctorate,Data Architect,Terminated,Part-Time,Zone A,Full-Time,IT/IS,General - Con,Texas,Male,Hispanic,Single,Fully Meets,3,5,4,5,Communication Skills,Internal,Incomplete,5,$117 ,34
3960,8/11/2018,Bachelors,CIO,Active,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,Texas,Male,White,Married,Fully Meets,3,3,4,1,Communication Skills,External,Completed,1,$430 ,71
3961,3/31/2023,Doctorate,BI Director,Active,Full-Time,Zone A,Full-Time,IT/IS,Aerial,Massachusetts,Male,Black,Divorced,Fully Meets,3,2,5,2,Leadership Development,Internal,Passed,5,$882 ,45
3962,3/10/2021,Doctorate,Sr. DBA,Active,Contract,Zone B,Part-Time,IT/IS,Aerial,Massachusetts,Female,Hispanic,Divorced,Fully Meets,3,4,3,3,Customer Service,Internal,Failed,3,$455 ,31
3963,8/30/2019,Bachelors,Sr. Accountant,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,Massachusetts,Female,Black,Widowed,Fully Meets,3,4,1,5,Customer Service,External,Completed,2,$382 ,21
3965,4/22/2020,Post Graduate,Software Engineering Manager,Active,Contract,Zone B,Part-Time,IT/IS,General - Con,Massachusetts,Female,Other,Married,Fully Meets,3,4,1,2,Technical Skills,Internal,Completed,4,$199 ,22
3967,12/3/2018,Masters,Data Analyst,Active,Full-Time,Zone A,Temporary,IT/IS,Finance & Accounting,Massachusetts,Female,Black,Married,Fully Meets,3,5,3,4,Customer Service,External,Failed,4,$684 ,63
3968,2/20/2021,Bachelors,Data Analyst,Active,Contract,Zone B,Temporary,IT/IS,Engineers,Massachusetts,Female,Other,Married,Fully Meets,3,5,5,1,Technical Skills,External,Completed,3,$892 ,54
3969,1/17/2021,Masters,Database Administrator,Active,Contract,Zone A,Full-Time,IT/IS,Aerial,Massachusetts,Female,Asian,Divorced,Exceeds,3,4,5,2,Technical Skills,Internal,Failed,4,$702 ,55
3970,10/4/2020,Diplomas,Database Administrator,Active,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Other,Married,Exceeds,3,5,1,5,Technical Skills,Internal,Incomplete,4,$217 ,70
3971,1/29/2021,Diplomas,Database Administrator,Active,Part-Time,Zone A,Temporary,IT/IS,General - Con,Texas,Female,Other,Widowed,Fully Meets,3,3,3,2,Project Management,External,Passed,5,$482 ,63
3972,7/26/2022,Doctorate,Database Administrator,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,Texas,Female,Black,Divorced,Fully Meets,3,5,4,1,Leadership Development,External,Incomplete,5,$854 ,67
3973,9/21/2018,Post Graduate,Database Administrator,Terminated,Part-Time,Zone C,Temporary,IT/IS,Field Operations,Texas,Female,Hispanic,Single,Exceeds,3,3,2,1,Leadership Development,Internal,Passed,1,$203 ,45
3974,12/25/2018,Bachelors,Data Architect,Terminated,Part-Time,Zone C,Full-Time,IT/IS,General - Eng,Texas,Male,Other,Married,Exceeds,3,4,5,1,Communication Skills,Internal,Passed,1,$487 ,32
3975,11/3/2020,Masters,CIO,Terminated,Part-Time,Zone B,Temporary,IT/IS,Field Operations,Texas,Male,Asian,Single,Fully Meets,3,1,4,3,Leadership Development,External,Completed,2,$670 ,21
3976,10/22/2021,Diplomas,Sr. DBA,Active,Full-Time,Zone C,Temporary,IT/IS,Field Operations,Massachusetts,Female,White,Divorced,Fully Meets,3,4,5,1,Leadership Development,Internal,Completed,1,$645 ,30
3977,8/27/2018,Doctorate,Sr. Accountant,Active,Full-Time,Zone A,Full-Time,IT/IS,Wireline Construction,Massachusetts,Female,Black,Divorced,Fully Meets,3,1,5,4,Technical Skills,External,Completed,2,$157 ,75
3978,7/12/2020,Diplomas,Sr. Accountant,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,Massachusetts,Male,Asian,Widowed,Fully Meets,3,4,3,5,Project Management,External,Failed,1,$132 ,40
3980,5/11/2020,Bachelors,Data Analyst,Active,Full-Time,Zone C,Full-Time,IT/IS,Project Management - Con,Massachusetts,Female,White,Married,Exceeds,3,4,2,5,Communication Skills,External,Incomplete,1,$696 ,45
3981,7/24/2020,Masters,Data Analyst,Active,Full-Time,Zone A,Temporary,IT/IS,Field Operations,Massachusetts,Female,Black,Divorced,Fully Meets,3,1,2,4,Communication Skills,External,Passed,2,$870 ,60
3982,8/9/2022,Diplomas,Database Administrator,Active,Part-Time,Zone B,Part-Time,IT/IS,Aerial,Massachusetts,Female,Other,Married,Needs Improvement,3,1,1,1,Technical Skills,Internal,Completed,1,$190 ,65
3983,6/12/2022,Bachelors,Database Administrator,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Hispanic,Married,Exceeds,3,4,3,1,Project Management,External,Failed,5,$408 ,58
3984,2/10/2022,Doctorate,Database Administrator,Active,Contract,Zone B,Full-Time,IT/IS,Wireline Construction,Texas,Female,Hispanic,Single,Fully Meets,3,5,5,4,Communication Skills,Internal,Incomplete,1,$203 ,59
3985,1/13/2023,Masters,Database Administrator,Terminated,Part-Time,Zone A,Part-Time,IT/IS,People Services,Texas,Male,White,Widowed,Fully Meets,3,5,4,2,Communication Skills,Internal,Passed,4,$957 ,31
3986,3/10/2020,Post Graduate,Database Administrator,Active,Part-Time,Zone A,Temporary,IT/IS,Catv,Texas,Female,Hispanic,Married,Fully Meets,3,4,3,2,Technical Skills,External,Passed,5,$813 ,48
3987,2/25/2022,Diplomas,Data Architect,Terminated,Full-Time,Zone A,Full-Time,IT/IS,Catv,Texas,Male,Other,Widowed,Exceeds,3,5,4,1,Project Management,External,Passed,1,$963 ,40
3989,7/11/2022,Masters,Sr. DBA,Active,Full-Time,Zone C,Part-Time,IT/IS,General - Con,Massachusetts,Female,Asian,Widowed,Fully Meets,3,2,1,1,Communication Skills,Internal,Passed,5,$867 ,70
3991,4/10/2023,Doctorate,Sr. Accountant,Active,Contract,Zone B,Full-Time,IT/IS,Project Management - Con,Massachusetts,Male,Black,Single,Fully Meets,3,2,3,2,Customer Service,Internal,Completed,4,$717 ,49
3992,12/8/2022,Diplomas,Data Analyst,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Eng,Massachusetts,Male,Black,Married,Fully Meets,3,4,3,1,Project Management,External,Completed,3,$323 ,61
3993,6/22/2022,Bachelors,Data Analyst,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Asian,Married,Fully Meets,3,3,4,4,Communication Skills,Internal,Failed,2,$229 ,26
3994,9/22/2022,Masters,Data Analyst,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,Massachusetts,Female,Asian,Single,Fully Meets,3,3,5,2,Customer Service,Internal,Failed,1,$862 ,35
3995,7/15/2019,Doctorate,Database Administrator,Active,Full-Time,Zone A,Temporary,IT/IS,Wireline Construction,Massachusetts,Female,Black,Widowed,Exceeds,3,4,5,2,Project Management,External,Incomplete,3,$804 ,73
3996,9/1/2021,Doctorate,Database Administrator,Active,Part-Time,Zone C,Full-Time,IT/IS,Catv,Massachusetts,Female,White,Widowed,Fully Meets,3,3,5,1,Customer Service,Internal,Failed,2,$809 ,22
3997,7/16/2019,Post Graduate,Database Administrator,Active,Contract,Zone A,Temporary,IT/IS,Engineers,Texas,Male,Black,Single,Needs Improvement,3,2,4,1,Project Management,External,Failed,4,$629 ,73
3998,12/24/2021,Bachelors,Database Administrator,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Yard (Material Handling),Texas,Female,Other,Married,Fully Meets,3,5,5,2,Customer Service,External,Completed,1,$994 ,50
3999,4/17/2019,Masters,Database Administrator,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Engineers,Texas,Male,Asian,Single,Exceeds,3,5,4,2,Leadership Development,Internal,Incomplete,5,$478 ,76
4000,10/26/2019,Doctorate,Data Architect,Terminated,Contract,Zone C,Full-Time,IT/IS,Field Operations,Texas,Male,Black,Divorced,Fully Meets,3,3,2,1,Leadership Development,Internal,Completed,4,$951 ,59
1001,8/29/2019,Diplomas,Software Engineer,Active,Part-Time,Zone A,Part-Time,Software Engineering,Engineers,Massachusetts,Female,Black,Married,Fully Meets,3,2,5,5,Customer Service,Internal,Failed,4,$511 ,62
1002,12/12/2022,Post Graduate,Software Engineer,Active,Part-Time,Zone A,Temporary,Software Engineering,Catv,Massachusetts,Female,Asian,Widowed,Fully Meets,3,4,5,3,Leadership Development,Internal,Failed,2,$582 ,72
1003,3/8/2023,Bachelors,Software Engineer,Active,Contract,Zone A,Part-Time,Software Engineering,Field Operations,Massachusetts,Female,White,Married,Fully Meets,3,2,5,2,Technical Skills,Internal,Incomplete,4,$777 ,50
1004,5/29/2020,Diplomas,Software Engineer,Active,Part-Time,Zone C,Part-Time,Software Engineering,Project Management - Con,Massachusetts,Male,Black,Single,Fully Meets,3,3,5,3,Customer Service,Internal,Completed,2,$824 ,63
1005,9/16/2022,Post Graduate,Software Engineer,Active,Full-Time,Zone B,Temporary,Software Engineering,Field Operations,Massachusetts,Male,Black,Divorced,Fully Meets,3,2,4,5,Communication Skills,External,Passed,4,$146 ,52
1006,8/15/2021,Post Graduate,Software Engineer,Active,Full-Time,Zone C,Part-Time,Software Engineering,Engineers,Massachusetts,Female,White,Widowed,Fully Meets,3,5,2,1,Project Management,Internal,Failed,2,$838 ,62
1007,10/25/2020,Post Graduate,Software Engineer,Terminated,Part-Time,Zone A,Part-Time,Software Engineering,General - Con,Massachusetts,Male,Black,Widowed,Fully Meets,3,2,1,5,Leadership Development,External,Failed,2,$667 ,20
1008,8/28/2019,Diplomas,Software Engineer,Active,Contract,Zone B,Temporary,Software Engineering,General - Con,Massachusetts,Female,Hispanic,Married,Fully Meets,3,5,2,2,Technical Skills,External,Incomplete,2,$758 ,38
1009,6/13/2019,Doctorate,Software Engineer,Active,Part-Time,Zone C,Temporary,Software Engineering,General - Con,Massachusetts,Female,Other,Single,Fully Meets,3,2,5,1,Customer Service,Internal,Incomplete,2,$101 ,32
1010,1/12/2021,Post Graduate,Software Engineer,Terminated,Part-Time,Zone C,Temporary,Software Engineering,Field Operations,Massachusetts,Male,Hispanic,Divorced,Fully Meets,3,2,4,2,Communication Skills,External,Incomplete,5,$332 ,29
1011,2/7/2022,Diplomas,Software Engineer,Terminated,Contract,Zone A,Temporary,Software Engineering,General - Con,Massachusetts,Male,Hispanic,Married,Fully Meets,3,1,2,3,Communication Skills,Internal,Completed,1,$804 ,74
1012,11/9/2020,Diplomas,Software Engineer,Terminated,Contract,Zone A,Temporary,Software Engineering,General - Eng,Massachusetts,Male,White,Single,Fully Meets,3,3,5,4,Technical Skills,External,Failed,3,$887 ,42
1013,5/13/2020,Doctorate,Software Engineer,Active,Part-Time,Zone B,Full-Time,Software Engineering,Engineers,Massachusetts,Male,Asian,Single,Fully Meets,3,5,4,3,Project Management,External,Incomplete,2,$658 ,46
1014,12/31/2022,Post Graduate,Shared Services Manager,Active,Part-Time,Zone A,Full-Time,Software Engineering,Catv,Massachusetts,Male,Other,Single,Fully Meets,3,4,4,1,Customer Service,External,Incomplete,2,$895 ,69
1015,12/3/2018,Doctorate,Shared Services Manager,Active,Contract,Zone A,Part-Time,Software Engineering,People Services,Massachusetts,Female,White,Married,Fully Meets,3,1,1,3,Leadership Development,External,Passed,1,$539 ,57
1016,2/21/2020,Post Graduate,Senior BI Developer,Active,Part-Time,Zone B,Part-Time,Admin Offices,Shop (Fleet),Massachusetts,Female,White,Single,Fully Meets,3,2,3,2,Communication Skills,External,Completed,2,$607 ,64
1017,9/7/2020,Masters,Senior BI Developer,Active,Full-Time,Zone B,Full-Time,Admin Offices,Field Operations,Massachusetts,Female,Black,Single,Fully Meets,3,4,1,3,Technical Skills,External,Passed,3,$266 ,73
1018,6/19/2020,Bachelors,Senior BI Developer,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,Massachusetts,Female,White,Married,Fully Meets,3,4,1,4,Project Management,Internal,Incomplete,2,$673 ,78
1019,10/14/2022,Post Graduate,Software Engineer,Terminated,Full-Time,Zone A,Temporary,Software Engineering,Fielders,Massachusetts,Male,Hispanic,Widowed,Fully Meets,3,1,3,5,Project Management,External,Passed,5,$437 ,44
1020,6/20/2023,Bachelors,Software Engineer,Terminated,Contract,Zone C,Full-Time,Software Engineering,Field Operations,Massachusetts,Female,Black,Widowed,Fully Meets,3,2,1,2,Technical Skills,External,Passed,4,$579 ,33
1021,11/9/2020,Bachelors,Software Engineer,Terminated,Full-Time,Zone C,Full-Time,Software Engineering,General - Eng,Massachusetts,Male,Hispanic,Single,Fully Meets,3,5,1,4,Technical Skills,Internal,Failed,1,$647 ,31
1022,9/19/2022,Masters,Software Engineer,Active,Part-Time,Zone A,Temporary,Software Engineering,Field Operations,Massachusetts,Male,Black,Divorced,Fully Meets,3,1,4,4,Project Management,Internal,Failed,1,$664 ,60
1023,11/9/2018,Bachelors,Shared Services Manager,Active,Contract,Zone C,Part-Time,Software Engineering,General - Con,Massachusetts,Male,Hispanic,Divorced,Fully Meets,3,4,4,3,Project Management,Internal,Failed,4,$893 ,26
1024,12/30/2018,Masters,Shared Services Manager,Active,Contract,Zone A,Part-Time,Software Engineering,Fielders,Massachusetts,Female,Other,Divorced,Fully Meets,3,5,3,1,Project Management,External,Completed,5,$869 ,31
1025,5/11/2023,Bachelors,Senior BI Developer,Active,Full-Time,Zone A,Temporary,Admin Offices,Field Operations,Massachusetts,Female,Other,Divorced,Fully Meets,3,4,1,4,Project Management,Internal,Incomplete,5,$762 ,63
1026,11/3/2022,Post Graduate,Senior BI Developer,Active,Contract,Zone A,Part-Time,Admin Offices,Engineers,Massachusetts,Female,Other,Widowed,Fully Meets,3,5,2,5,Communication Skills,External,Incomplete,4,$432 ,72
1027,6/14/2020,Diplomas,Senior BI Developer,Active,Part-Time,Zone A,Full-Time,Admin Offices,General - Con,Massachusetts,Male,Other,Single,Fully Meets,3,2,3,5,Communication Skills,External,Incomplete,4,$358 ,58
1028,10/15/2019,Masters,Software Engineer,Terminated,Full-Time,Zone C,Part-Time,Software Engineering,General - Con,Massachusetts,Male,Asian,Single,Fully Meets,3,5,5,4,Technical Skills,Internal,Incomplete,3,$804 ,19
1029,4/28/2020,Doctorate,Software Engineer,Active,Part-Time,Zone B,Part-Time,Software Engineering,Field Operations,Massachusetts,Female,Asian,Divorced,Fully Meets,3,3,5,4,Project Management,Internal,Failed,5,$729 ,41
1030,10/29/2019,Diplomas,Software Engineer,Active,Contract,Zone C,Temporary,Software Engineering,Field Operations,Massachusetts,Male,Black,Single,Fully Meets,3,4,4,1,Communication Skills,Internal,Completed,1,$169 ,64
1031,4/28/2021,Bachelors,Software Engineer,Active,Part-Time,Zone B,Temporary,Software Engineering,General - Con,Massachusetts,Male,White,Widowed,Fully Meets,3,5,3,2,Communication Skills,Internal,Failed,1,$833 ,49
